Ticker,year,Company,Peer_group_root,Region,Country,environment_score,social_score,governance_score,total_esg_score,Close,Volume,Asset Turnover,Current Ratio,Days Sales In Receivables,Debt/Equity Ratio,EBIT Margin,EBITDA Margin,Gross Margin,Inventory Turnover Ratio,Long-term Debt / Capital,Net Profit Margin,Operating Margin,Pre-Tax Profit Margin,ROA - Return On Assets,ROE - Return On Equity,revenue,net_income,operating_income,gross_profit,total_assets,total_liabilities,operating_cash_flow,shares_outstanding,sector
ADI,2011,"Analog Devices, Inc.",Semiconductors,North America,United States,57.5,60.5,60.5,59.0,29.17,3232800.0,0.1443,6.913786999999992,44.5321,0.2396,36.7912,0.0,67.2435,0.8663,0.1907,29.0189,36.7912,36.2674,4.1881,5.919,2014908000.0,247772000.0,284817000.0,1118637000.0,,,432148000.0,,Semiconductors
ADI,2012,"Analog Devices, Inc.",Semiconductors,North America,United States,57.5,63.25,59.5,60.0,31.58,2218800.0,0.1247,6.913786999999992,44.0315,0.2162,31.1073,0.0,65.2435,0.7725,0.17535,24.49255,31.1073,30.6678,3.0604500000000003,4.1821,2761503000.0,712084000.0,900074000.0,1799422000.0,,,991175000.0,,Semiconductors
ADI,2013,"Analog Devices, Inc.",Semiconductors,North America,United States,67.0,68.5,65.5,67.5,38.620000000000005,1872500.0,0.1098,6.913786999999992,45.5869,0.184,29.4724,0.0,64.5328,0.8233,0.1554,26.1416,29.4724,28.9305,2.871,3.7956,2993320000.0,867394000.0,1072025000.0,1986541000.0,,,900529000.0,,Semiconductors
ADI,2014,"Analog Devices, Inc.",Semiconductors,North America,United States,64.66666666666667,66.0,66.0,65.33333333333333,43.3,2141400.0,0.1187,5.376,43.8374,0.1834,18.4132,0.0,59.6916,0.8921,0.155,13.3491,18.4132,17.0339,1.5845,2.2845,2701142000.0,651236000.0,824048000.0,1741001000.0,,,814542000.0,,Semiconductors
ADI,2015,Analog Devices Inc.,Semiconductors,North America,United States,61.0,68.0,64.5,64.5,52.370000000000005,2113100.0,0.121,3.7874,44.7808,0.1724,30.3291,0.0,65.9092,0.7001,0.0896,25.0101,30.3291,29.864,2.9132,4.1364,2633689000.0,673487000.0,753075000.0,1692411000.0,,,912345000.0,,Semiconductors
ADI,2016,Analog Devices Inc.,Semiconductors,North America,United States,75.36000000000001,75.76499999999999,63.85,72.62,53.435,2149000.0,0.1132,6.76,46.109,0.3475,30.9004,0.0,65.8114,0.7578,0.2579,26.4987,30.9004,29.4851,2.9984,4.624,2864773000.0,629320000.0,752484000.0,1830188000.0,,,871602000.0,,Semiconductors
ADI,2017,Analog Devices Inc.,Semiconductors,United States and Canada,United States,76.045,75.14500000000001,62.45,72.33000000000001,75.53,2450700.0,0.0679,1.473,43.4686,0.8263,13.5868,0.0,55.7886,1.03,0.4524,8.1503,13.5868,8.8429,0.3514,0.9388,3435092000.0,696878000.0,830841000.0,2259262000.0,,,907798000.0,,Semiconductors
ADI,2018,Analog Devices Inc,Semiconductors,United States and Canada,United States,78.60333333333334,81.24000000000001,64.38333333333334,75.97,87.6,2652400.0,0.0753,1.5808,41.0526,0.6038,31.3795,0.0,68.078,0.8829,0.3757,25.9709,31.3795,27.6286,1.9809,3.7633,3421409000.0,861664000.0,1028112000.0,2227173000.0,,,1291348000.0,368635788.0,Semiconductors
ADM,2010,Archer-Daniels-Midland Company,Food Products,North America,United States,40.5,47.0,62.5,49.0,22.435000000000002,5127950.0,0.4662,1.5699,43.7919,0.5786,0.0,0.0,4.8098,1.5565,0.301,2.0537,2.5418,2.7502,0.0,0.0,69816000000.0,1780000000.0,,3842000000.0,,,-3204000000.0,,Food Products
ADM,2011,Archer-Daniels-Midland Company,Food Products,North America,United States,43.0,50.25,69.25,52.25,23.37,5597950.0,0.5284,1.8359,31.070149999999998,0.51115,1.4314,0.0,4.1047,1.8118,0.2662,1.2218,2.8628,1.7663,0.5561,1.2521,69207000000.0,1684000000.0,,4089000000.0,,,5341000000.0,,Food Products
ADM,2012,Archer-Daniels-Midland Company,Food Products,North America,United States,50.0,46.0,70.66666666666667,53.0,22.525,4445800.0,0.52555,1.7955,12.7771,0.568,2.36255,0.0,3.6959,1.6311499999999999,0.262,1.2525,1.9076,2.1433,0.7051,1.9814,61682000000.0,1930000000.0,2585000000.0,3843000000.0,,,2684000000.0,,Food Products
ADM,2013,Archer-Daniels-Midland Company,Food Products,North America,United States,54.5,38.0,65.5,50.5,28.085,3800400.0,0.5518,1.897,14.0544,0.3518,3.0154,0.0,4.8461,2.132,0.2152,1.5491,3.0154,2.5805,0.8617,1.8669,90559000000.0,2036000000.0,3015000000.0,4300000000.0,45136000000.0,,2332000000.0,,Food Products
ADM,2014,Archer-Daniels-Midland Company,Food Products,North America,United States,58.0,44.5,61.0,53.5,42.035,3471550.0,0.4749,1.6682,11.6474,0.2883,3.7714,0.0,6.9446,2.0741,0.2197,3.355,3.7714,4.7669,1.6024,3.5914,89038000000.0,1223000000.0,1765000000.0,3668000000.0,,,3041000000.0,,Food Products
ADM,2015,Archer Daniels Midland Company,Food Products,North America,United States,64.0,52.0,60.5,58.5,39.66,3655100.0,0.4095,1.6309,11.5835,0.373,2.5544,0.0,5.6092,2.0678,0.2439,2.246,2.5544,3.0606,0.9441,2.0638,89804000000.0,1342000000.0,2024000000.0,3889000000.0,,,5226000000.0,,Food Products
ADM,2016,Archer Daniels Midland Company,Food Products,North America,United States,61.44,48.1825,63.417500000000004,56.6325,36.835,3200350.0,0.3973,1.5976,12.8076,0.4034,3.3574,0.0,6.1208,1.8615,0.273,2.1539,3.3574,3.0318,0.8632,1.9594,81201000000.0,2248000000.0,3130000000.0,4768000000.0,,,4943000000.0,,Food Products
ADM,2017,Archer Daniels Midland Company,Food Products,United States and Canada,United States,58.58200000000001,48.732,67.708,56.926,38.07,2756900.0,0.3951,1.5936,10.9042,0.409,2.456,0.0,5.8619,1.6833,0.2655,1.847,2.456,2.5631,0.7272,1.5788,67702000000.0,1849000000.0,2284000000.0,3966000000.0,,,1705000000.0,,Food Products
ADM,2018,Archer Daniels Midland Company,Food Products,United States and Canada,United States,60.565,49.95,65.38499999999999,57.5225,41.92,3425400.0,0.3983,1.6711,11.0165,0.4133,3.3165,0.0,6.6962,1.7378,0.2616,3.3161,3.3165,3.82,1.3514,2.8211,62346000000.0,1279000000.0,1822000000.0,3618000000.0,39956000000.0,,-6508000000.0,,Food Products
ADM,2019,Archer-Daniels Midland Co,Food Products,United States and Canada,United States,62.04,49.532,61.96,57.016,39.685,3048500.0,0.3824,1.5543,12.495,0.4704,2.9894,0.0,6.4451,1.8477,0.2877,2.4333,2.9894,3.0073,,2.1593,60828000000.0,1595000000.0,1609000000.0,3518000000.0,,,-5966000000.0,,Food Products
ADP,2010,"Automatic Data Processing, Inc.",Software & Services,North America,United States,43.0,44.0,70.0,50.0,28.52,3431950.0,0.0737,1.0845,46.3354,0.0062,18.0273,0.0,41.4582,0.0,0.0061,12.4922,18.0273,19.5748,0.9019,4.8378,8733700000.0,1235700000.0,1803400000.0,1154000000.0,23734400000.0,,1772200000.0,,Software & Services
ADP,2011,"Automatic Data Processing, Inc.",Software & Services,North America,United States,46.75,47.5,71.0,53.0,35.815,3057350.0,0.0791,1.0778,45.8675,0.0043,16.8705,0.0,40.2445,0.0,0.0043,12.0554,16.8705,18.1489,1.0721,4.9907,8838400000.0,1332600000.0,1900100000.0,1112500000.0,25351700000.0,,1562600000.0,,Software & Services
ADP,2012,"Automatic Data Processing, Inc.",Software & Services,North America,United States,48.0,53.0,68.0,55.0,39.905,2253100.0,0.0845,1.0777999999999999,49.0282,0.00265,16.6673,0.0,39.8483,0.0,0.00265,11.5754,16.6673,17.6531,1.0035,4.8072,8927700000.0,1211400000.0,1863200000.0,1216700000.0,26862200000.0,,1682100000.0,,Software & Services
ADP,2013,"Automatic Data Processing, Inc.",Software & Services,North America,United States,45.0,59.0,64.0,56.0,52.285,1924400.0,0.0651,1.054,62.4518,0.0024,16.2362,0.0,39.0009,0.0,0.0023,15.1181,16.2362,17.0872,0.8199,4.2775,9833000000.0,1254200000.0,1918000000.0,1292700000.0,34112300000.0,,1705800000.0,,Software & Services
ADP,2014,"Automatic Data Processing, Inc.",Software & Services,North America,United States,49.666666666666664,57.333333333333336,66.66666666666667,57.333333333333336,73.18,1981600.0,0.061,1.0638,54.1167,0.0019,18.1565,0.0,40.3339,0.0,0.0019,12.4925,18.1565,18.7971,0.7643,6.054,10595400000.0,1388500000.0,2101700000.0,1366100000.0,,,1910200000.0,,Software & Services
ADP,2015,"Automatic Data Processing, Inc.",Software & Services,North America,United States,55.5,52.5,64.0,56.5,75.035,1725650.0,0.0789,1.0983,51.9042,0.4309,17.0302,0.0,40.0606,0.0,0.3011,12.4024,17.0302,18.0941,0.8556,7.2891,9442000000.0,1405800000.0,1710100000.0,1235600000.0,,,1577200000.0,,Software & Services
ADP,2016,"Automatic Data Processing, Inc.",Software & Services,North America,United States,53.498000000000005,47.86,64.4,53.684000000000005,79.975,1733250.0,0.0747,1.1019,54.1205,0.4724,18.0191,0.0,40.8228,0.0,0.3208,12.6401,18.0191,18.1254,1.0738,8.6751,10226400000.0,1515900000.0,1879200000.0,1340000000.0,,,1821400000.0,,Software & Services
ADP,2017,"Automatic Data Processing, Inc.",Software & Services,United States and Canada,United States,54.0,44.795,63.065,52.125,95.96,1982500.0,0.0822,1.0953,52.3148,0.5064,17.8118,0.0,40.1569,0.0,0.3362,13.4083,17.8118,18.1422,1.157,10.4366,10938500000.0,1452500000.0,2070700000.0,1435900000.0,,,1974000000.0,,Software & Services
ADP,2018,Automatic Data Processing Inc,Software & Services,United States and Canada,United States,61.83,47.71,59.63,54.93,127.1,1966900.0,0.0885,1.0457,60.2592,0.4228,20.2036,0.0,42.1124,0.0,0.2972,15.2675,20.2036,19.539,1.3507,10.8019,11667800000.0,1492500000.0,2234700000.0,1499800000.0,,,1897300000.0,,Software & Services
ADP,2019,Automatic Data Processing Inc,Software & Services,United States and Canada,United States,63.17,51.495000000000005,62.43,57.735,157.005,1676350.0,0.0831,1.0208,63.4721,0.3737,20.7226,0.0,42.4827,0.0,0.1577,16.6605,20.7226,21.1431,,10.8643,12372000000.0,1787800000.0,2616900000.0,1616700000.0,38886900000.0,,2125900000.0,,Software & Services
ADSK,2010,"Autodesk, Inc.",Software & Services,North America,United States,65.5,43.0,77.0,58.5,29.509999999999998,3430300.0,0.1872,1.9606,43.9721,0.0,14.5165,0.0,89.7631,0.0,0.0,11.244,14.5165,15.0409,2.0766,3.4445,2315200000.0,183600000.0,244500000.0,2096100000.0,,,593900000.0,,Software & Services
ADSK,2011,"Autodesk, Inc.",Software & Services,North America,United States,69.33333333333333,45.333333333333336,76.66666666666667,60.666666666666664,37.120000000000005,3022000.0,0.18315,2.114,47.548100000000005,0.0,16.4419,0.0,89.493,0.0,0.0,13.07535,16.4419,16.6424,2.3943,3.9797,1713700000.0,59900000.0,79800000.0,1521900000.0,,,246800000.0,,Software & Services
ADSK,2012,"Autodesk, Inc.",Software & Services,North America,United States,72.0,53.5,70.0,63.0,33.845,2570350.0,0.17295,2.1108,52.681650000000005,0.0,15.9701,0.0,89.7475,0.0,0.0,11.75655,15.9701,16.1948,2.0721,3.4865500000000003,1951800000.0,212000000.0,271400000.0,1755200000.0,,,540800000.0,,Software & Services
ADSK,2014,"Autodesk, Inc.",Software & Services,North America,United States,77.5,57.0,75.5,68.0,54.17,2273900.0,0.1305,2.0604,54.7136,0.3293,2.3625,0.0,86.0841,0.0,0.2477,1.7314,2.3625,1.877,0.2259,0.4717,,,,,,,,,Software & Services
ADSK,2015,"Autodesk, Inc.",Software & Services,North America,United States,83.0,65.0,72.0,72.0,56.769999999999996,2168150.0,0.1149,2.0954,54.3631,0.7813,0.7055,0.0,84.8283,0.0,0.4386,-7.3024,0.7055,0.1477,-0.8391,-2.5273,2312200000.0,247400000.0,305900000.0,2073700000.0,,,559100000.0,,Software & Services
ADSK,2016,"Autodesk, Inc.",Software & Services,North America,United States,76.5825,57.739999999999995,71.6,66.85499999999999,59.045,1766150.0,0.1014,1.5943,47.7574,1.1183,-19.840792999999998,0.0,83.3538,0.0,0.5279,-21.290181999999994,-19.840792999999998,-25.906755999999998,-1.7871890000000001,-11.6791,2273900000.0,228800000.0,284800000.0,1999600000.0,,,563500000.0,,Software & Services
ADSK,2017,"Autodesk, Inc.",Software & Services,United States and Canada,United States,70.61,51.906666666666666,69.91666666666667,62.02,106.59,1782700.0,0.1153,1.0697,47.6365,5.0235,-19.840792999999998,0.0,84.9602,0.0,0.834,-21.290181999999994,-19.840792999999998,-24.9949,-1.7871890000000001,-45.6418,2512200000.0,81800000.0,120700000.0,2170100000.0,,,708600000.0,,Software & Services
ADSK,2018,Autodesk Inc,Software & Services,United States and Canada,United States,71.17,53.6,66.25,62.03,133.5,1885000.0,0.1596,0.8348,34.4875,-6.5695,-4.0379,0.0,88.5892,0.0,1.1795,-6.4411,-4.0379,-3.8254,-1.0279,16.308,2504100000.0,-98200000.0,1300000.0,2133400000.0,,,414000000.0,,Software & Services
ADSK,2019,Autodesk Inc,Software & Services,United States and Canada,United States,72.16666666666667,55.02,65.68333333333334,62.830000000000005,159.015,1534500.0,0.1635,0.6009,39.2395,-8.848264,9.2621,0.0,90.0226,0.0,1.1533,5.0452,9.2621,8.3459,,-20.6897,2031000000.0,-119800000.0,-100000000.0,1689100000.0,,,169700000.0,,Software & Services
AEE,2010,Ameren Corporation,Utilities,North America,United States,42.0,60.333333333333336,74.66666666666667,55.666666666666664,17.46,1774900.0,0.0726,1.608,35.3727,0.9784,11.6061,0.0,63.0725,1.0509,0.4812,3.0481,11.6061,4.9238,0.2297,0.6849,1931000000.0,227000000.0,485000000.0,,,,,,Utilities
AEE,2011,Ameren Corporation,Utilities,North America,United States,42.5,62.25,74.0,56.25,20.33,1820900.0,0.07885,1.4502,38.1983,0.8844,17.7428,0.0,62.7425,1.1008499999999999,0.4528,12.5661,17.7428,12.5772,0.5942,1.75,2267000000.0,152000000.0,331000000.0,,,,,212300000.0,Utilities
AEE,2012,Ameren Corporation,Utilities,North America,United States,44.333333333333336,60.0,72.0,56.0,23.675,1449650.0,0.06135,1.3437,31.5295,0.8944,24.5364,0.0,71.0942,0.6534,0.46305,15.0499,24.5364,18.4023,0.705,2.1039,2268000000.0,285000000.0,550000000.0,,,,,237400000.0,Utilities
AEE,2013,Ameren Corporation,Utilities,North America,United States,42.666666666666664,67.33333333333333,72.33333333333333,57.666666666666664,26.965,1518000.0,0.063,1.0139,32.0741,0.9476,18.603,0.0,71.062,0.7945,0.447,6.7712,18.603,12.2594,0.4758,1.6245,6148000000.0,519000000.0,1033000000.0,,,,1878000000.0,242600000.0,Utilities
AEE,2014,Ameren Corporation,Utilities,North America,United States,46.4,66.6,76.0,60.0,35.095,1442450.0,0.0615,0.7532,33.1095,1.0093,9.1241,0.0,64.0876,0.9389,0.4702,3.5037,9.1241,4.8905,0.2109,0.6856,5781000000.0,302000000.0,1188000000.0,,,,1690000000.0,242600000.0,Utilities
AEE,2015,Ameren Corporation,Utilities,North America,United States,50.0,67.0,77.0,62.0,35.19,1520200.0,0.0605,0.7967,33.4404,1.0515,16.9165,0.0,74.8751,0.7881,0.4641,10.7066,16.9165,11.2777,0.4276,1.4335,5838000000.0,293000000.0,1184000000.0,,,,1693000000.0,242600000.0,Utilities
AEE,2016,Ameren Corporation,Utilities,North America,United States,51.192,67.348,77.44800000000001,62.598,43.17,1588500.0,0.06,0.656,32.1654,1.0813,22.7751,0.0,76.0336,0.7568,0.4765,10.3013,22.7751,16.8185,0.622,2.0951,6053000000.0,586000000.0,1254000000.0,,,,1565000000.0,242600000.0,Utilities
AEE,2017,Ameren Corporation,Utilities,United States and Canada,United States,56.02,64.23666666666666,76.51666666666667,63.60999999999999,51.0,1261500.0,0.0609,0.5682,30.9228,1.1358,25.1789,0.0,75.2765,0.7422,0.483,12.5569,25.1789,20.039,0.7682,2.6575,1859000000.0,369000000.0,691000000.0,,,,,,Utilities
AEE,2018,Ameren Corporation,Utilities,United States and Canada,United States,56.78666666666667,61.75,74.95,62.81666666666666,57.01,1464100.0,0.0587,0.6215,35.9687,1.1625,24.6321,0.0,75.7518,0.7979,0.5028,15.2911,24.6321,20.0896,0.9009,3.1881,1723000000.0,290000000.0,569000000.0,,,,,242600000.0,Utilities
AEE,2019,Ameren Corporation,Utilities,United States and Canada,United States,54.07333333333333,65.34,70.93,61.666666666666664,72.39500000000001,1387150.0,0.0491,0.5713,31.1854,1.1946,20.3046,0.0,79.5504,0.668,0.5133,12.9804,20.3046,15.8811,,2.269,,366000000.0,533000000.0,,,,,242600000.0,Utilities
AEP,2010,"American Electric Power Co., Inc.",Utilities,North America,United States,56.333333333333336,77.66666666666667,77.33333333333333,68.0,23.175,3190350.0,0.0681,0.8818,49.4732,1.3728,14.1526,0.0,64.6654,0.8419,0.5394,5.1252,14.1526,8.3576,0.3528,1.3067,3547000000.0,446000000.0,858000000.0,,,,,421926696.0,Utilities
AEP,2011,"American Electric Power Co., Inc.",Utilities,North America,United States,58.666666666666664,77.66666666666667,82.33333333333333,70.0,26.24,3304150.0,0.07245,0.7695,44.3674,1.2387,20.2035,0.0,61.574,1.0441,0.5089,9.7534,20.2035,15.6229,0.6988,2.55445,4064000000.0,557000000.0,1025000000.0,,,,,426321248.0,Utilities
AEP,2012,"American Electric Power Co., Inc.",Utilities,North America,United States,58.25,74.25,81.75,69.25,29.689999999999998,2757050.0,0.0675,0.684,43.05995,1.23155,20.8674,0.0,64.06515,0.88695,0.5051,10.46265,20.8674,15.5078,0.70835,2.5218499999999997,4333000000.0,930000000.0,890000000.0,,,,,498333265.0,Utilities
AEP,2014,"American Electric Power Co., Inc.",Utilities,North America,United States,47.2,71.0,81.0,63.0,46.705,2564750.0,0.0592,0.5621,46.8482,1.1803,11.754,0.0,57.264,1.1444,0.4876,5.4118,11.754,7.0031,0.2611,0.9242,4176000000.0,434000000.0,875000000.0,,,,,503759460.0,Utilities
AEP,2015,"American Electric Power Co., Inc.",Utilities,North America,United States,51.5,70.0,78.5,64.0,46.655,2633250.0,0.0628,0.6353,40.8457,1.1411,21.0129,0.0,64.5622,1.1691,0.4985,11.6961,21.0129,16.4711,0.7079,2.4733,4497500000.0,561000000.0,1032300000.0,,,,,506004962.0,Utilities
AEP,2016,"American Electric Power Co., Inc.",Utilities,North America,United States,54.11,73.06,75.81,65.22,55.155,2611900.0,0.0615,0.6353,41.9656,1.2214,14.0551,0.0,64.4448,1.4056,0.4994,9.852,14.0551,10.7411,0.5912,2.1538,4580400000.0,630700000.0,1102800000.0,,,,,508113964.0,Utilities
AEP,2017,"American Electric Power Co., Inc.",Utilities,United States and Canada,United States,56.195,73.85,78.125,66.97,63.0,2225400.0,0.0589,0.5142,41.818,1.203,20.5033,0.0,66.1558,1.3529,0.5035,10.516,20.5033,15.4005,0.6207,2.194,4652200000.0,503900000.0,892900000.0,,,,,509739159.0,Utilities
AEP,2018,American Electric Power Co Inc,Utilities,United States and Canada,United States,58.84,72.19,79.1,67.91,64.31,2789700.0,0.06,0.5045,45.6144,1.3134,15.4301,0.0,65.1233,1.4675,0.5228,13.1666,15.4301,11.0983,0.7927,2.827,4104700000.0,594200000.0,1085700000.0,,,,,511389173.0,Utilities
AEP,2019,American Electric Power Co Inc,Utilities,United States and Canada,United States,59.33,72.19,77.85,67.82,85.42500000000001,2223400.0,0.0493,0.4838,42.4389,1.4266,15.4186,0.0,68.0546,1.1036,0.5545,12.9086,15.4186,10.8378,,2.3637,4333100000.0,733900000.0,958200000.0,,,,,512048520.0,Utilities
AES,2010,The AES Corporation,Utilities,North America,United States,39.666666666666664,47.0,75.0,50.333333333333336,8.7,6226050.0,0.0955,1.3897,53.7068,1.8464,11.4958,0.0,24.6537,4.9476,0.6243,2.8571,11.4958,11.4958,0.943,3.6685,,1234000000.0,2667000000.0,3568000000.0,34806000000.0,,2160000000.0,,Utilities
AES,2011,The AES Corporation,Utilities,North America,United States,38.666666666666664,43.666666666666664,76.66666666666667,49.666666666666664,9.47,5943050.0,0.104,1.3903,53.5536,2.1181,13.8444,0.0,23.4502,4.9356,0.6549,-3.0416,13.8444,13.8444,1.0226,4.0233,13110000000.0,658000000.0,2268000000.0,3357000000.0,39535000000.0,,2211000000.0,,Utilities
AES,2012,The AES Corporation,Utilities,North America,United States,40.4,46.2,71.2,49.6,9.305,4992300.0,0.09985,1.1677499999999998,55.2372,2.51905,4.9401,0.0,21.3949,4.2563,0.6898,3.4238,4.9401,4.9156,0.3205,1.442,15443000000.0,224000000.0,1890000000.0,3820000000.0,40511000000.0,,3465000000.0,,Utilities
AES,2014,The AES Corporation,Utilities,North America,United States,46.333333333333336,57.0,65.0,53.666666666666664,10.82,5146350.0,0.0798,1.1185,78.3955,2.8475,11.865,0.0,19.2926,3.5755,0.7188,6.6238,11.865,9.6785,0.5466,2.9079,17164000000.0,167000000.0,230000000.0,3583000000.0,41830000000.0,,2901000000.0,,Utilities
AES,2015,The AES Corporation,Utilities,North America,United States,54.0,67.0,77.0,64.0,10.059999999999999,5616650.0,0.0948,1.105,70.8233,3.2035,10.8315,0.0,20.651,3.9523,0.7401,1.8873,10.8315,10.8315,0.5351,3.0645,15891000000.0,488000000.0,1048000000.0,3247000000.0,40411000000.0,,2715000000.0,,Utilities
AES,2016,The AES Corporation,Utilities,North America,United States,60.12428571428571,73.94571428571429,79.48428571428572,69.11142857142856,9.71,4794450.0,0.0873,1.2158,58.1697,3.6115,-0.6813,0.0,19.4241,4.0534,0.7716,-14.9272,-0.6813,-0.6813,-0.0216,-0.141,16124000000.0,769000000.0,578000000.0,2980000000.0,38562000000.0,,1791000000.0,,Utilities
AES,2017,The AES Corporation,Utilities,United States and Canada,United States,57.278,74.56800000000001,73.31,66.47200000000001,9.77,4913100.0,0.0716,0.9887,74.845,3.5658,8.6491,0.0,23.8423,3.1438,0.7619,2.0283,8.6491,8.6491,0.3894,2.3378,11260000000.0,306000000.0,513000000.0,2663000000.0,36545000000.0,,2134000000.0,,Utilities
AES,2018,The AES Corporation,Utilities,United States and Canada,United States,54.37,73.34,69.92333333333333,63.953333333333326,11.98,6789800.0,0.0806,1.2392,50.4809,3.4431,13.4805,0.0,23.6517,3.4246,0.7601,4.8818,13.4805,13.196,0.6872,3.3631,10281000000.0,152000000.0,-354000000.0,2383000000.0,36124000000.0,,2897000000.0,,Utilities
AES,2019,The AES Corporation,Utilities,United States and Canada,United States,55.29,74.46666666666667,70.59666666666668,64.87,16.11,5101700.0,0.0747,1.096,54.7553,3.669,8.1037,0.0,23.0358,3.8869,0.7735,0.6847,8.1037,4.7523,,1.207,10530000000.0,684000000.0,-521000000.0,2465000000.0,33112000000.0,,2504000000.0,,Utilities
AFL,2010,AFLAC Inc.,Insurance,North America,United States,43.0,51.0,48.0,48.0,19.63,6538600.0,0.0546,0.0,0.0,0.2702,18.5141,0.0,0.0,0.0,0.2127,11.6667,17.8514,17.8514,0.6368,5.7926,16554000000.0,1254000000.0,1914000000.0,,,,4965000000.0,466615000.0,Insurance
